Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,SOAP/listar-musicas,7884,0,600.0,564.3497625830769,15.432593000241468,1677.9383820003204,71703.0,66.11868043713355,0.0,600,680,730,750,790,820,870,1200,1600,1700,1700
POST,SOAP/listar-musicas-playlist,7771,0,590.0,550.5748518181674,4.320569999890722,885.177689000102,753.0,65.17101289662162,0.0,590,670,720,740,790,810,840,850,880,890,890
POST,SOAP/listar-playlists-musica,7719,0,590.0,551.828279101958,5.346912999812048,885.111500000221,1263.0,64.7349180992179,0.0,590,670,720,740,790,810,840,850,880,890,890
POST,SOAP/listar-playlists-usuario,7830,0,580.0,543.3744325942466,3.2329689997823152,1259.1130509999857,1608.0,65.66581276290661,0.0,580,670,710,730,780,800,830,840,870,1300,1300
POST,SOAP/listar-usuarios,7943,0,600.0,1499.6829846454757,8.112264999908803,91743.39189800003,28012.0,66.61348030341854,0.0,600,690,730,750,800,830,12000,43000,87000,92000,92000
,Aggregated,39147,0,590.0,744.7318298292082,3.2329689997823152,91743.39189800003,20844.434260607453,328.3039044992982,0.0,590,680,720,740,790,820,850,880,66000,89000,92000
