Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,pesado,6145,0,430.0,446.3335436580991,110.5821820001438,1123.3252739998534,1077530.0,52.75204707492006,0.0,430,480,510,530,610,710,820,860,990,1100,1100
,Aggregated,6145,0,430.0,446.3335436580991,110.5821820001438,1123.3252739998534,1077530.0,52.75204707492006,0.0,430,480,510,530,610,710,820,860,990,1100,1100
