Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,leve,8716,0,870.0,905.0639097243009,79.30529899977046,2213.290820000111,303387.0,75.74024278415018,0.0,870,980,1100,1100,1400,1600,1800,1800,2100,2200,2200
,Aggregated,8716,0,870.0,905.0639097243009,79.30529899977046,2213.290820000111,303387.0,75.74024278415018,0.0,870,980,1100,1100,1400,1600,1800,1800,2100,2200,2200
