Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
gRPC,gRPC/listar-musicas,37096,0,280.0,253.7334099289121,4.095074999895587,478.8357790000646,24374.0,310.01859129225625,0.0,280,310,330,350,370,390,410,420,450,470,480
gRPC,gRPC/listar-musicas-playlist,36869,0,280.0,247.61171263790843,3.4960180000780383,473.4918159999779,140.0,308.1215075036175,0.0,280,310,320,330,360,380,400,410,440,460,470
gRPC,gRPC/listar-playlists-musica,36769,0,280.0,250.78284689991398,3.53612100002465,472.45733299996573,268.0,307.28578777293967,0.0,280,310,320,330,370,390,410,420,440,460,470
gRPC,gRPC/listar-playlists-usuario,36975,0,280.0,250.21785609730938,3.796063999971011,472.70377800009555,388.0,309.007370418136,0.0,280,310,320,340,370,390,400,410,440,470,470
gRPC,gRPC/listar-usuarios,37192,0,310.0,279.3183933413647,4.109119999839095,510.88269000001674,15097.0,310.820882233707,0.0,310,340,360,370,400,420,440,450,480,500,510
,Aggregated,184901,0,290.0,256.36930151802005,3.4960180000780383,510.88269000001674,8085.557027814884,1545.2541392206563,0.0,290,320,330,350,380,400,420,430,460,490,510
