Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,SOAP/listar-musicas,6132,0,1800.0,1550.8338626772681,21.359629000016866,2431.2176290000025,71703.0,51.42825273368269,0.0,1800,1900,2000,2000,2100,2200,2200,2300,2400,2400,2400
POST,SOAP/listar-musicas-playlist,5940,0,1800.0,1580.431407205888,42.98161299993808,4079.026161999991,753.0,49.81797476159086,0.0,1800,1900,2000,2000,2100,2200,2200,2300,2300,4100,4100
POST,SOAP/listar-playlists-musica,5842,0,1800.0,1551.137442836869,42.64575499996681,2367.5039720001223,1263.0,48.996062046668996,0.0,1800,1900,1900,2000,2100,2100,2200,2200,2300,2400,2400
POST,SOAP/listar-playlists-usuario,6024,0,1800.0,1534.3030540330312,2.3791250000613218,2407.75407000001,1608.0,50.522471374381034,0.0,1800,1900,2000,2000,2100,2200,2200,2200,2300,2400,2400
POST,SOAP/listar-usuarios,6224,0,1800.0,1531.5719488192447,6.272203999969861,3505.349813000066,28012.0,52.199844261976686,0.0,1800,1900,2000,2000,2100,2200,2200,2200,2300,3500,3500
,Aggregated,30162,0,1800.0,1549.445201005861,2.3791250000613218,4079.026161999991,21071.790398514688,252.96460517830027,0.0,1800,1900,2000,2000,2100,2200,2200,2200,2300,2400,4100
