Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,GraphQL/listar-musicas,8021,0,130.0,139.5178621621989,7.746811999936654,1112.0331089999809,50908.0,67.26939835583953,0.0,130,150,160,170,200,250,350,400,620,1100,1100
POST,GraphQL/listar-musicas-playlist,7995,0,160.0,154.808527785741,43.08802699983971,607.8428800000211,327.0,67.05134520071526,0.0,160,170,180,190,210,230,260,310,470,610,610
POST,GraphQL/listar-playlists-musica,7988,0,160.0,159.00135677666594,42.47922100000778,701.8368030001056,538.0,66.99263858202795,0.0,160,180,190,200,220,240,280,340,490,700,700
POST,GraphQL/listar-playlists-usuario,8007,0,150.0,149.17936142900137,42.44134300006408,750.1540990000422,739.0,67.15198511846492,0.0,150,170,180,180,210,230,260,310,460,750,750
POST,GraphQL/listar-usuarios,8035,0,120.0,126.0776716179218,3.688959000101022,1326.5865619999886,22017.0,67.38681159321415,0.0,120,140,150,160,180,210,280,350,830,1300,1300
,Aggregated,40046,0,140.0,145.69202987549284,3.688959000101022,1326.5865619999886,14934.543899515556,335.8521788502618,0.0,140,160,180,180,210,230,290,350,580,920,1300
